{'style': {'M2MM': 50000.0, 'MM2M': 10000.0}, 'dis': {'M': 0.5, 'MM': 0.5}, 'gen': {'M': 0.5, 'MM': 1.0}, 'recon': 5, 'consis': 1, 'content': 1}
{'style': {'M2MM': 50000.0, 'MM2M': 10000.0}, 'dis': {'M': 0.5, 'MM': 0.5}, 'gen': {'M': 0.5, 'MM': 1.0}, 'recon': 5, 'consis': 1, 'content': 1}
{'style': {'M2MM': 50000.0, 'MM2M': 10000.0}, 'dis': {'M': 0.5, 'MM': 0.5}, 'gen': {'M': 0.5, 'MM': 1.0}, 'recon': 5, 'consis': 1, 'content': 1}
[135/10000000] D: 1.10|G: 1.84|Recon: 1.22|Consis: 0.61|Content: 5.38|Style: 8.90|T: 8.30|| M2MM: 0.00|MM2M: 0.00| M2MM
[136/10000000] D: 1.20|G: 1.17|Recon: 1.24|Consis: 0.53|Content: 4.35|Style: 9.75|T: 7.98|| M2MM: 0.00|MM2M: 0.00| M2MM
[137/10000000] D: 1.24|G: 1.40|Recon: 1.06|Consis: 0.55|Content: 4.48|Style: 9.88|T: 8.17|| M2MM: 0.00|MM2M: 0.00| M2MM
[138/10000000] D: 1.36|G: 1.13|Recon: 1.14|Consis: 0.54|Content: 4.39|Style: 9.65|T: 8.11|| M2MM: 0.00|MM2M: 0.00| M2MM
[139/10000000] D: 1.22|G: 1.23|Recon: 1.06|Consis: 0.50|Content: 3.87|Style: 9.57|T: 7.98|| M2MM: 0.00|MM2M: 0.00| M2MM
[140/10000000] D: 1.13|G: 1.40|Recon: 1.23|Consis: 0.53|Content: 4.50|Style: 9.49|T: 8.20|| M2MM: 0.00|MM2M: 0.00| M2MM
[141/10000000] D: 1.19|G: 1.59|Recon: 1.14|Consis: 0.48|Content: 3.95|Style: 10.60|T: 8.28|| M2MM: 0.00|MM2M: 0.00| M2MM
[142/10000000] D: 1.12|G: 1.56|Recon: 1.11|Consis: 0.53|Content: 4.82|Style: 9.46|T: 8.02|| M2MM: 0.00|MM2M: 0.00| M2MM
[143/10000000] D: 1.05|G: 1.42|Recon: 1.07|Consis: 0.52|Content: 4.55|Style: 9.55|T: 8.11|| M2MM: 0.00|MM2M: 0.00| M2MM
[144/10000000] D: 1.12|G: 1.56|Recon: 1.10|Consis: 0.54|Content: 4.95|Style: 8.62|T: 8.04|| M2MM: 0.00|MM2M: 0.00| M2MM
[145/10000000] D: 1.11|G: 1.40|Recon: 0.96|Consis: 0.57|Content: 4.94|Style: 8.92|T: 8.03|| M2MM: 0.00|MM2M: 0.00| M2MM
[146/10000000] D: 1.03|G: 1.41|Recon: 1.24|Consis: 0.54|Content: 4.64|Style: 10.07|T: 7.84|| M2MM: 0.00|MM2M: 0.00| M2MM
[147/10000000] D: 1.11|G: 1.71|Recon: 1.14|Consis: 0.56|Content: 5.67|Style: 8.21|T: 7.91|| M2MM: 0.00|MM2M: 0.00| M2MM
[148/10000000] D: 1.08|G: 1.27|Recon: 1.02|Consis: 0.55|Content: 4.48|Style: 8.41|T: 8.11|| M2MM: 0.00|MM2M: 0.00| M2MM
[149/10000000] D: 1.08|G: 1.66|Recon: 1.33|Consis: 0.54|Content: 5.11|Style: 9.79|T: 7.97|| M2MM: 0.00|MM2M: 0.00| M2MM
[150/10000000] D: 1.13|G: 2.75|Recon: 1.04|Consis: 0.53|Content: 4.78|Style: 8.80|T: 7.94|| M2MM: 0.00|MM2M: 0.00| M2MM
[151/10000000] D: 1.82|G: 1.80|Recon: 0.92|Consis: 0.52|Content: 4.42|Style: 8.84|T: 7.93|| M2MM: 0.00|MM2M: 0.00| M2MM
[152/10000000] D: 1.36|G: 1.26|Recon: 1.18|Consis: 0.53|Content: 4.47|Style: 8.40|T: 7.74|| M2MM: 0.00|MM2M: 0.00| M2MM
[153/10000000] D: 1.20|G: 1.54|Recon: 0.99|Consis: 0.45|Content: 4.00|Style: 8.87|T: 7.99|| M2MM: 0.00|MM2M: 0.00| M2MM
[154/10000000] D: 1.16|G: 1.31|Recon: 1.10|Consis: 0.51|Content: 4.94|Style: 10.80|T: 7.82|| M2MM: 0.00|MM2M: 0.00| M2MM
[155/10000000] D: 1.03|G: 1.25|Recon: 1.15|Consis: 0.48|Content: 4.57|Style: 12.25|T: 7.80|| M2MM: 0.00|MM2M: 0.00| M2MM
[156/10000000] D: 1.03|G: 1.36|Recon: 1.16|Consis: 0.52|Content: 5.86|Style: 8.35|T: 7.64|| M2MM: 0.00|MM2M: 0.00| M2MM
[157/10000000] D: 1.04|G: 1.17|Recon: 1.03|Consis: 0.52|Content: 5.19|Style: 9.42|T: 7.89|| M2MM: 0.00|MM2M: 0.00| M2MM
[158/10000000] D: 1.10|G: 1.72|Recon: 0.95|Consis: 0.53|Content: 5.22|Style: 7.93|T: 7.71|| M2MM: 0.00|MM2M: 0.00| M2MM
[159/10000000] D: 1.18|G: 1.10|Recon: 0.95|Consis: 0.50|Content: 4.97|Style: 9.09|T: 7.85|| M2MM: 0.00|MM2M: 0.00| M2MM
[160/10000000] D: 1.06|G: 1.36|Recon: 1.09|Consis: 0.54|Content: 5.94|Style: 7.76|T: 7.92|| M2MM: 0.00|MM2M: 0.00| M2MM
[161/10000000] D: 0.95|G: 1.47|Recon: 1.02|Consis: 0.53|Content: 6.25|Style: 8.09|T: 7.76|| M2MM: 0.00|MM2M: 0.00| M2MM
[162/10000000] D: 1.11|G: 1.31|Recon: 0.95|Consis: 0.53|Content: 4.89|Style: 9.21|T: 8.09|| M2MM: 0.00|MM2M: 0.00| M2MM
[163/10000000] D: 1.15|G: 2.00|Recon: 1.14|Consis: 0.53|Content: 5.20|Style: 7.29|T: 8.09|| M2MM: 0.00|MM2M: 0.00| M2MM
[164/10000000] D: 1.28|G: 1.36|Recon: 1.01|Consis: 0.51|Content: 4.31|Style: 9.32|T: 7.91|| M2MM: 0.00|MM2M: 0.00| M2MM
[165/10000000] D: 1.20|G: 1.48|Recon: 1.06|Consis: 0.52|Content: 6.11|Style: 7.77|T: 7.51|| M2MM: 0.00|MM2M: 0.00| M2MM
[166/10000000] D: 1.12|G: 1.61|Recon: 1.06|Consis: 0.50|Content: 5.20|Style: 9.08|T: 7.72|| M2MM: 0.00|MM2M: 0.00| M2MM
[167/10000000] D: 1.08|G: 1.20|Recon: 1.10|Consis: 0.53|Content: 7.12|Style: 8.36|T: 7.33|| M2MM: 0.00|MM2M: 0.00| M2MM
[168/10000000] D: 1.00|G: 1.56|Recon: 1.02|Consis: 0.50|Content: 5.08|Style: 8.39|T: 7.58|| M2MM: 0.00|MM2M: 0.00| M2MM
[169/10000000] D: 0.90|G: 1.32|Recon: 0.98|Consis: 0.59|Content: 8.01|Style: 6.12|T: 7.32|| M2MM: 0.00|MM2M: 0.00| M2MM
[170/10000000] D: 0.98|G: 0.88|Recon: 0.97|Consis: 0.50|Content: 6.22|Style: 7.05|T: 7.40|| M2MM: 0.00|MM2M: 0.00| M2MM
[171/10000000] D: 1.29|G: 1.90|Recon: 0.97|Consis: 0.54|Content: 5.83|Style: 6.88|T: 7.62|| M2MM: 0.00|MM2M: 0.00| M2MM
[172/10000000] D: 1.11|G: 2.17|Recon: 0.97|Consis: 0.51|Content: 5.10|Style: 7.32|T: 7.61|| M2MM: 0.00|MM2M: 0.00| M2MM
[173/10000000] D: 1.23|G: 1.12|Recon: 0.96|Consis: 0.53|Content: 6.82|Style: 5.94|T: 7.77|| M2MM: 0.00|MM2M: 0.00| M2MM
[174/10000000] D: 1.23|G: 0.96|Recon: 1.00|Consis: 0.52|Content: 7.70|Style: 6.14|T: 7.65|| M2MM: 0.00|MM2M: 0.00| M2MM
[175/10000000] D: 1.36|G: 1.51|Recon: 1.14|Consis: 0.44|Content: 5.27|Style: 8.78|T: 7.28|| M2MM: 0.00|MM2M: 0.00| M2MM
[176/10000000] D: 1.20|G: 1.58|Recon: 0.94|Consis: 0.53|Content: 5.88|Style: 6.11|T: 6.96|| M2MM: 0.00|MM2M: 0.00| M2MM
[177/10000000] D: 1.08|G: 1.75|Recon: 0.95|Consis: 0.48|Content: 6.79|Style: 6.96|T: 7.17|| M2MM: 0.00|MM2M: 0.00| M2MM
[178/10000000] D: 1.03|G: 1.26|Recon: 0.95|Consis: 0.52|Content: 7.31|Style: 5.82|T: 7.48|| M2MM: 0.00|MM2M: 0.00| M2MM
[179/10000000] D: 1.04|G: 1.44|Recon: 0.97|Consis: 0.49|Content: 6.53|Style: 6.98|T: 7.58|| M2MM: 0.00|MM2M: 0.00| M2MM
[180/10000000] D: 0.97|G: 1.88|Recon: 1.06|Consis: 0.51|Content: 7.29|Style: 7.18|T: 7.75|| M2MM: 0.00|MM2M: 0.00| M2MM
[181/10000000] D: 1.11|G: 1.36|Recon: 1.07|Consis: 0.54|Content: 8.26|Style: 5.84|T: 7.42|| M2MM: 0.00|MM2M: 0.00| M2MM
[182/10000000] D: 1.16|G: 1.84|Recon: 0.96|Consis: 0.53|Content: 7.06|Style: 5.05|T: 7.33|| M2MM: 0.00|MM2M: 0.00| M2MM
[183/10000000] D: 1.18|G: 2.27|Recon: 0.87|Consis: 0.46|Content: 7.10|Style: 6.31|T: 7.51|| M2MM: 0.00|MM2M: 0.00| M2MM
[184/10000000] D: 1.44|G: 1.25|Recon: 0.83|Consis: 0.49|Content: 6.82|Style: 5.47|T: 7.50|| M2MM: 0.00|MM2M: 0.00| M2MM
[185/10000000] D: 1.21|G: 1.00|Recon: 0.88|Consis: 0.49|Content: 6.51|Style: 4.73|T: 7.24|| M2MM: 0.00|MM2M: 0.00| M2MM
[186/10000000] D: 1.18|G: 0.89|Recon: 0.97|Consis: 0.54|Content: 7.44|Style: 7.04|T: 7.45|| M2MM: 0.00|MM2M: 0.00| M2MM
[187/10000000] D: 1.23|G: 1.36|Recon: 0.92|Consis: 0.48|Content: 6.45|Style: 6.53|T: 7.88|| M2MM: 0.00|MM2M: 0.00| M2MM
[188/10000000] D: 1.16|G: 1.50|Recon: 0.89|Consis: 0.48|Content: 7.75|Style: 6.01|T: 7.05|| M2MM: 0.00|MM2M: 0.00| M2MM
[189/10000000] D: 1.10|G: 1.15|Recon: 0.90|Consis: 0.51|Content: 8.70|Style: 5.34|T: 7.44|| M2MM: 0.00|MM2M: 0.00| M2MM
[190/10000000] D: 1.24|G: 1.57|Recon: 0.96|Consis: 0.48|Content: 7.11|Style: 6.02|T: 7.56|| M2MM: 0.00|MM2M: 0.00| M2MM
[191/10000000] D: 1.13|G: 1.57|Recon: 0.85|Consis: 0.46|Content: 6.05|Style: 6.12|T: 7.43|| M2MM: 0.00|MM2M: 0.00| M2MM
[192/10000000] D: 1.08|G: 1.55|Recon: 0.84|Consis: 0.46|Content: 6.86|Style: 6.41|T: 7.01|| M2MM: 0.00|MM2M: 0.00| M2MM
[193/10000000] D: 1.08|G: 1.36|Recon: 0.94|Consis: 0.47|Content: 7.17|Style: 6.45|T: 7.01|| M2MM: 0.00|MM2M: 0.00| M2MM
[194/10000000] D: 1.08|G: 1.23|Recon: 0.89|Consis: 0.49|Content: 7.44|Style: 5.71|T: 7.06|| M2MM: 0.00|MM2M: 0.00| M2MM
[195/10000000] D: 1.04|G: 1.51|Recon: 0.98|Consis: 0.53|Content: 9.17|Style: 5.46|T: 7.41|| M2MM: 0.00|MM2M: 0.00| M2MM
[196/10000000] D: 1.10|G: 1.48|Recon: 0.88|Consis: 0.45|Content: 7.26|Style: 5.80|T: 7.34|| M2MM: 0.00|MM2M: 0.00| M2MM
[197/10000000] D: 1.08|G: 1.31|Recon: 0.84|Consis: 0.48|Content: 7.84|Style: 4.93|T: 7.46|| M2MM: 0.00|MM2M: 0.00| M2MM
[198/10000000] D: 1.11|G: 2.12|Recon: 0.88|Consis: 0.45|Content: 7.48|Style: 5.58|T: 7.15|| M2MM: 0.00|MM2M: 0.00| M2MM
[199/10000000] D: 1.18|G: 1.47|Recon: 0.94|Consis: 0.43|Content: 7.16|Style: 5.25|T: 7.10|| M2MM: 0.00|MM2M: 0.00| M2MM
[200/10000000] D: 1.28|G: 1.32|Recon: 0.92|Consis: 0.47|Content: 7.44|Style: 5.89|T: 7.38|| M2MM: 0.00|MM2M: 0.00| M2MM
[201/10000000] D: 1.17|G: 1.03|Recon: 0.84|Consis: 0.47|Content: 7.96|Style: 5.18|T: 7.26|| M2MM: 0.00|MM2M: 0.00| M2MM
[202/10000000] D: 1.15|G: 1.96|Recon: 0.81|Consis: 0.46|Content: 6.49|Style: 5.02|T: 7.56|| M2MM: 0.00|MM2M: 0.00| M2MM
[203/10000000] D: 1.06|G: 1.47|Recon: 1.01|Consis: 0.43|Content: 7.61|Style: 5.54|T: 7.09|| M2MM: 0.00|MM2M: 0.00| M2MM
[204/10000000] D: 1.16|G: 1.33|Recon: 0.86|Consis: 0.41|Content: 6.69|Style: 5.77|T: 7.18|| M2MM: 0.00|MM2M: 0.00| M2MM
[205/10000000] D: 1.14|G: 1.12|Recon: 0.91|Consis: 0.44|Content: 7.73|Style: 5.35|T: 7.03|| M2MM: 0.00|MM2M: 0.00| M2MM
[206/10000000] D: 1.19|G: 1.39|Recon: 0.91|Consis: 0.45|Content: 6.92|Style: 4.81|T: 7.15|| M2MM: 0.00|MM2M: 0.00| M2MM
[207/10000000] D: 1.13|G: 1.72|Recon: 0.89|Consis: 0.43|Content: 6.93|Style: 5.59|T: 6.99|| M2MM: 0.00|MM2M: 0.00| M2MM
[208/10000000] D: 1.14|G: 1.47|Recon: 0.94|Consis: 0.47|Content: 8.20|Style: 4.33|T: 7.19|| M2MM: 0.00|MM2M: 0.00| M2MM
[209/10000000] D: 1.10|G: 1.42|Recon: 0.92|Consis: 0.46|Content: 8.23|Style: 4.29|T: 7.28|| M2MM: 0.00|MM2M: 0.00| M2MM
[210/10000000] D: 1.48|G: 2.30|Recon: 0.93|Consis: 0.41|Content: 7.08|Style: 5.43|T: 7.27|| M2MM: 0.00|MM2M: 0.00| M2MM
[211/10000000] D: 1.31|G: 1.85|Recon: 0.91|Consis: 0.38|Content: 6.83|Style: 5.97|T: 7.12|| M2MM: 0.00|MM2M: 0.00| M2MM
[212/10000000] D: 1.28|G: 1.34|Recon: 0.82|Consis: 0.42|Content: 7.27|Style: 4.06|T: 7.55|| M2MM: 0.00|MM2M: 0.00| M2MM
[213/10000000] D: 1.33|G: 1.36|Recon: 0.90|Consis: 0.40|Content: 6.93|Style: 5.96|T: 6.85|| M2MM: 0.00|MM2M: 0.00| M2MM
[214/10000000] D: 1.17|G: 1.39|Recon: 1.00|Consis: 0.41|Content: 7.33|Style: 5.84|T: 7.16|| M2MM: 0.00|MM2M: 0.00| M2MM
[215/10000000] D: 1.26|G: 1.19|Recon: 0.84|Consis: 0.40|Content: 7.23|Style: 4.50|T: 7.38|| M2MM: 0.00|MM2M: 0.00| M2MM
[216/10000000] D: 1.18|G: 1.45|Recon: 0.85|Consis: 0.41|Content: 7.25|Style: 5.21|T: 6.69|| M2MM: 0.00|MM2M: 0.00| M2MM
[217/10000000] D: 1.15|G: 1.12|Recon: 0.95|Consis: 0.42|Content: 8.20|Style: 4.93|T: 7.49|| M2MM: 0.00|MM2M: 0.00| M2MM
[218/10000000] D: 1.26|G: 1.21|Recon: 0.84|Consis: 0.43|Content: 8.03|Style: 5.45|T: 7.13|| M2MM: 0.00|MM2M: 0.00| M2MM
[219/10000000] D: 1.14|G: 1.92|Recon: 0.83|Consis: 0.43|Content: 7.98|Style: 4.20|T: 6.82|| M2MM: 0.00|MM2M: 0.00| M2MM
[220/10000000] D: 1.36|G: 1.08|Recon: 0.85|Consis: 0.41|Content: 8.00|Style: 5.20|T: 7.33|| M2MM: 0.00|MM2M: 0.00| M2MM
[221/10000000] D: 1.20|G: 1.03|Recon: 0.85|Consis: 0.43|Content: 7.61|Style: 4.93|T: 7.15|| M2MM: 0.00|MM2M: 0.00| M2MM
[222/10000000] D: 1.22|G: 1.28|Recon: 0.87|Consis: 0.41|Content: 7.38|Style: 6.03|T: 6.80|| M2MM: 0.00|MM2M: 0.00| M2MM
[223/10000000] D: 1.18|G: 1.32|Recon: 0.90|Consis: 0.42|Content: 6.72|Style: 4.85|T: 7.55|| M2MM: 0.00|MM2M: 0.00| M2MM
[224/10000000] D: 1.07|G: 1.22|Recon: 0.88|Consis: 0.40|Content: 6.99|Style: 4.69|T: 6.69|| M2MM: 0.00|MM2M: 0.00| M2MM
[225/10000000] D: 1.11|G: 1.73|Recon: 0.97|Consis: 0.40|Content: 7.71|Style: 4.14|T: 7.32|| M2MM: 0.00|MM2M: 0.00| M2MM
[226/10000000] D: 1.05|G: 1.71|Recon: 0.89|Consis: 0.41|Content: 7.95|Style: 4.85|T: 6.86|| M2MM: 0.00|MM2M: 0.00| M2MM
[227/10000000] D: 1.09|G: 1.64|Recon: 0.85|Consis: 0.44|Content: 7.34|Style: 5.53|T: 7.21|| M2MM: 0.00|MM2M: 0.00| M2MM
[228/10000000] D: 1.14|G: 1.42|Recon: 0.93|Consis: 0.42|Content: 9.18|Style: 4.44|T: 7.32|| M2MM: 0.00|MM2M: 0.00| M2MM
[229/10000000] D: 1.13|G: 1.10|Recon: 0.87|Consis: 0.41|Content: 8.08|Style: 3.04|T: 7.63|| M2MM: 0.00|MM2M: 0.00| M2MM
[230/10000000] D: 1.14|G: 1.95|Recon: 0.86|Consis: 0.41|Content: 8.43|Style: 4.15|T: 7.36|| M2MM: 0.00|MM2M: 0.00| M2MM
[231/10000000] D: 1.19|G: 1.77|Recon: 0.96|Consis: 0.39|Content: 8.20|Style: 5.03|T: 7.17|| M2MM: 0.00|MM2M: 0.00| M2MM
[232/10000000] D: 1.18|G: 1.63|Recon: 0.81|Consis: 0.39|Content: 7.17|Style: 4.09|T: 6.84|| M2MM: 0.00|MM2M: 0.00| M2MM
[233/10000000] D: 1.16|G: 1.31|Recon: 0.91|Consis: 0.43|Content: 9.67|Style: 4.68|T: 7.04|| M2MM: 0.00|MM2M: 0.00| M2MM
[234/10000000] D: 1.09|G: 1.86|Recon: 1.01|Consis: 0.44|Content: 9.50|Style: 4.27|T: 7.25|| M2MM: 0.00|MM2M: 0.00| M2MM
[235/10000000] D: 1.36|G: 1.07|Recon: 0.95|Consis: 0.40|Content: 7.81|Style: 4.50|T: 7.10|| M2MM: 0.00|MM2M: 0.00| M2MM
[236/10000000] D: 1.24|G: 1.37|Recon: 0.95|Consis: 0.36|Content: 7.88|Style: 4.78|T: 7.30|| M2MM: 0.00|MM2M: 0.00| M2MM
[237/10000000] D: 1.24|G: 1.51|Recon: 0.81|Consis: 0.41|Content: 8.36|Style: 5.45|T: 7.39|| M2MM: 0.00|MM2M: 0.00| M2MM
[238/10000000] D: 1.25|G: 1.38|Recon: 1.03|Consis: 0.39|Content: 8.02|Style: 3.88|T: 6.77|| M2MM: 0.00|MM2M: 0.00| M2MM
[239/10000000] D: 1.22|G: 1.21|Recon: 0.92|Consis: 0.38|Content: 8.41|Style: 4.39|T: 7.20|| M2MM: 0.00|MM2M: 0.00| M2MM
[240/10000000] D: 1.19|G: 1.89|Recon: 0.91|Consis: 0.38|Content: 8.88|Style: 4.24|T: 7.14|| M2MM: 0.00|MM2M: 0.00| M2MM
[241/10000000] D: 1.30|G: 1.63|Recon: 0.92|Consis: 0.37|Content: 7.22|Style: 4.33|T: 7.32|| M2MM: 0.00|MM2M: 0.00| M2MM
[242/10000000] D: 1.24|G: 1.36|Recon: 0.92|Consis: 0.38|Content: 8.32|Style: 4.63|T: 7.40|| M2MM: 0.00|MM2M: 0.00| M2MM
[243/10000000] D: 1.13|G: 1.59|Recon: 0.84|Consis: 0.37|Content: 7.42|Style: 4.23|T: 7.77|| M2MM: 0.00|MM2M: 0.00| M2MM
[244/10000000] D: 1.17|G: 1.21|Recon: 0.87|Consis: 0.39|Content: 8.23|Style: 4.10|T: 7.52|| M2MM: 0.00|MM2M: 0.00| M2MM
[245/10000000] D: 1.18|G: 1.39|Recon: 0.89|Consis: 0.37|Content: 8.26|Style: 4.22|T: 7.26|| M2MM: 0.00|MM2M: 0.00| M2MM
[246/10000000] D: 1.21|G: 1.48|Recon: 0.85|Consis: 0.37|Content: 8.49|Style: 3.62|T: 6.95|| M2MM: 0.00|MM2M: 0.00| M2MM
[247/10000000] D: 1.24|G: 1.62|Recon: 0.91|Consis: 0.37|Content: 7.97|Style: 4.24|T: 6.94|| M2MM: 0.00|MM2M: 0.00| M2MM
[248/10000000] D: 1.17|G: 1.28|Recon: 0.87|Consis: 0.37|Content: 7.23|Style: 3.57|T: 6.83|| M2MM: 0.00|MM2M: 0.00| M2MM
[249/10000000] D: 1.14|G: 1.35|Recon: 0.94|Consis: 0.37|Content: 7.25|Style: 4.06|T: 6.87|| M2MM: 0.00|MM2M: 0.00| M2MM
[250/10000000] D: 1.12|G: 1.66|Recon: 0.87|Consis: 0.36|Content: 9.26|Style: 5.61|T: 7.46|| M2MM: 0.00|MM2M: 0.00| M2MM
[251/10000000] D: 1.26|G: 0.99|Recon: 0.97|Consis: 0.38|Content: 8.07|Style: 4.38|T: 6.86|| M2MM: 0.00|MM2M: 0.00| M2MM
[252/10000000] D: 1.43|G: 1.49|Recon: 0.80|Consis: 0.35|Content: 7.13|Style: 4.01|T: 6.98|| M2MM: 0.00|MM2M: 0.00| M2MM
[253/10000000] D: 1.30|G: 1.38|Recon: 0.85|Consis: 0.36|Content: 8.42|Style: 4.34|T: 6.79|| M2MM: 0.00|MM2M: 0.00| M2MM
[254/10000000] D: 1.18|G: 1.37|Recon: 0.78|Consis: 0.38|Content: 8.57|Style: 4.08|T: 6.93|| M2MM: 0.00|MM2M: 0.00| M2MM
[255/10000000] D: 1.09|G: 1.51|Recon: 0.86|Consis: 0.35|Content: 7.59|Style: 3.98|T: 7.54|| M2MM: 0.00|MM2M: 0.00| M2MM
[256/10000000] D: 1.23|G: 1.18|Recon: 0.94|Consis: 0.36|Content: 7.96|Style: 3.64|T: 7.28|| M2MM: 0.00|MM2M: 0.00| M2MM
[257/10000000] D: 1.16|G: 1.64|Recon: 0.84|Consis: 0.34|Content: 8.97|Style: 4.14|T: 6.97|| M2MM: 0.00|MM2M: 0.00| M2MM
[258/10000000] D: 0.98|G: 1.60|Recon: 0.93|Consis: 0.36|Content: 8.62|Style: 3.55|T: 7.08|| M2MM: 0.00|MM2M: 0.00| M2MM
[259/10000000] D: 1.09|G: 1.10|Recon: 0.95|Consis: 0.33|Content: 7.92|Style: 4.41|T: 6.95|| M2MM: 0.00|MM2M: 0.00| M2MM
[260/10000000] D: 1.36|G: 1.89|Recon: 0.87|Consis: 0.34|Content: 7.39|Style: 3.94|T: 7.57|| M2MM: 0.00|MM2M: 0.00| M2MM
[261/10000000] D: 1.34|G: 2.05|Recon: 0.78|Consis: 0.35|Content: 8.07|Style: 4.00|T: 7.54|| M2MM: 0.00|MM2M: 0.00| M2MM
[262/10000000] D: 1.43|G: 1.03|Recon: 0.81|Consis: 0.35|Content: 8.83|Style: 3.53|T: 7.32|| M2MM: 0.00|MM2M: 0.00| M2MM
[263/10000000] D: 1.29|G: 0.87|Recon: 0.84|Consis: 0.32|Content: 8.13|Style: 4.10|T: 7.25|| M2MM: 0.00|MM2M: 0.00| M2MM
[264/10000000] D: 1.28|G: 1.23|Recon: 0.82|Consis: 0.35|Content: 8.28|Style: 3.67|T: 7.43|| M2MM: 0.00|MM2M: 0.00| M2MM
[265/10000000] D: 1.19|G: 1.30|Recon: 0.76|Consis: 0.33|Content: 8.00|Style: 4.19|T: 7.40|| M2MM: 0.00|MM2M: 0.00| M2MM
[266/10000000] D: 1.20|G: 1.71|Recon: 0.83|Consis: 0.37|Content: 8.23|Style: 3.72|T: 7.29|| M2MM: 0.00|MM2M: 0.00| M2MM
[267/10000000] D: 1.17|G: 1.01|Recon: 0.86|Consis: 0.32|Content: 8.69|Style: 3.88|T: 8.04|| M2MM: 0.00|MM2M: 0.00| M2MM
[268/10000000] D: 1.27|G: 1.62|Recon: 0.86|Consis: 0.36|Content: 8.14|Style: 3.53|T: 7.13|| M2MM: 0.00|MM2M: 0.00| M2MM
[269/10000000] D: 1.22|G: 1.62|Recon: 0.89|Consis: 0.34|Content: 7.51|Style: 3.66|T: 7.10|| M2MM: 0.00|MM2M: 0.00| M2MM
[270/10000000] D: 1.17|G: 0.84|Recon: 0.80|Consis: 0.32|Content: 7.62|Style: 4.04|T: 6.94|| M2MM: 0.00|MM2M: 0.00| M2MM
[271/10000000] D: 1.33|G: 1.95|Recon: 0.78|Consis: 0.35|Content: 8.90|Style: 4.12|T: 7.01|| M2MM: 0.00|MM2M: 0.00| M2MM
[272/10000000] D: 1.32|G: 1.46|Recon: 0.79|Consis: 0.33|Content: 7.63|Style: 4.21|T: 7.30|| M2MM: 0.00|MM2M: 0.00| M2MM
[273/10000000] D: 1.26|G: 1.13|Recon: 0.89|Consis: 0.32|Content: 8.73|Style: 3.87|T: 7.14|| M2MM: 0.00|MM2M: 0.00| M2MM
[274/10000000] D: 1.17|G: 1.53|Recon: 0.73|Consis: 0.32|Content: 7.46|Style: 3.79|T: 6.68|| M2MM: 0.00|MM2M: 0.00| M2MM
[275/10000000] D: 1.29|G: 1.17|Recon: 0.87|Consis: 0.36|Content: 8.85|Style: 3.93|T: 7.07|| M2MM: 0.00|MM2M: 0.00| M2MM
[276/10000000] D: 1.15|G: 1.39|Recon: 0.81|Consis: 0.34|Content: 8.16|Style: 4.22|T: 7.02|| M2MM: 0.00|MM2M: 0.00| M2MM
[277/10000000] D: 1.12|G: 1.50|Recon: 0.82|Consis: 0.33|Content: 8.95|Style: 3.49|T: 7.31|| M2MM: 0.00|MM2M: 0.00| M2MM
[278/10000000] D: 1.27|G: 1.37|Recon: 0.80|Consis: 0.32|Content: 8.11|Style: 3.70|T: 7.22|| M2MM: 0.00|MM2M: 0.00| M2MM
[279/10000000] D: 1.12|G: 1.42|Recon: 0.88|Consis: 0.32|Content: 8.43|Style: 3.80|T: 7.23|| M2MM: 0.00|MM2M: 0.00| M2MM
[280/10000000] D: 1.11|G: 2.01|Recon: 0.84|Consis: 0.33|Content: 8.45|Style: 3.89|T: 7.36|| M2MM: 0.00|MM2M: 0.00| M2MM
[281/10000000] D: 1.19|G: 1.37|Recon: 0.86|Consis: 0.31|Content: 8.97|Style: 4.01|T: 7.16|| M2MM: 0.00|MM2M: 0.00| M2MM
[282/10000000] D: 1.12|G: 1.61|Recon: 0.79|Consis: 0.33|Content: 8.71|Style: 3.63|T: 7.17|| M2MM: 0.00|MM2M: 0.00| M2MM
[283/10000000] D: 1.29|G: 1.45|Recon: 0.82|Consis: 0.33|Content: 7.49|Style: 3.06|T: 7.00|| M2MM: 0.00|MM2M: 0.00| M2MM
[284/10000000] D: 1.24|G: 1.13|Recon: 1.02|Consis: 0.32|Content: 8.35|Style: 3.21|T: 6.95|| M2MM: 0.00|MM2M: 0.00| M2MM
[285/10000000] D: 1.21|G: 1.06|Recon: 0.81|Consis: 0.29|Content: 7.66|Style: 4.51|T: 6.71|| M2MM: 0.00|MM2M: 0.00| M2MM
[286/10000000] D: 1.22|G: 2.13|Recon: 0.81|Consis: 0.31|Content: 8.36|Style: 4.04|T: 6.69|| M2MM: 0.00|MM2M: 0.00| M2MM
[287/10000000] D: 1.38|G: 1.02|Recon: 0.81|Consis: 0.30|Content: 7.90|Style: 3.73|T: 7.26|| M2MM: 0.00|MM2M: 0.00| M2MM
[288/10000000] D: 1.26|G: 1.06|Recon: 0.79|Consis: 0.33|Content: 8.38|Style: 4.07|T: 7.21|| M2MM: 0.00|MM2M: 0.00| M2MM
[289/10000000] D: 1.20|G: 1.60|Recon: 0.80|Consis: 0.31|Content: 7.97|Style: 4.10|T: 6.94|| M2MM: 0.00|MM2M: 0.00| M2MM
